OBJT_ID,OCCU_YEAR,OCCU_MT,OCCU_DE,OCCU_TM,OCCU_DAY,OCCU_DATE,LCLAS,SCLAS,DEATH,SWPSN,SINJPSN,INJPSN,BIG,DRNKG,KID,ODSN,WLKG,VIOLT_CN,CTPRVN_CD,SGG_CD,EMD_CD,X,Y
1,2023,08,08,21,화요일,20230808,경상,차대차,0,0,4,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110101,126.967214202,37.5893182005
2,2023,02,18,21,토요일,20230218,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110101,126.970234999,37.5850143627
3,2023,01,04,18,수요일,20230104,중상,차대사람,0,1,0,0,null,null,null,null,O,기타,11,11110,11110101,126.969818574,37.5862383203
4,2023,05,25,08,목요일,20230525,부상신고,차대차,0,0,0,1,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110101,126.967622983,37.5891758302
5,2023,07,29,08,토요일,20230729,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110101,126.967125294,37.5922561764
6,2023,08,07,06,월요일,20230807,중상,차대차,0,1,0,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110101,126.969457743,37.5876067409
7,2023,08,13,02,일요일,20230813,부상신고,차량단독,0,0,0,1,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110101,126.965161759,37.5912197647
8,2023,08,08,15,화요일,20230808,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110101,126.96686173,37.589505891
9,2023,08,16,19,수요일,20230816,중상,차대차,0,2,0,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110102,126.970344978,37.5838791631
10,2023,06,01,10,목요일,20230601,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110103,126.972706961,37.5846108131
11,2023,09,14,14,목요일,20230914,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110103,126.972509011,37.5837716788
12,2023,05,21,21,일요일,20230521,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110103,126.972820854,37.5845211874
13,2023,04,12,16,수요일,20230412,경상,차량단독,0,0,1,0,null,null,null,null,null,기타,11,11110,11110104,126.970341316,37.5827975339
14,2023,02,11,13,토요일,20230211,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110104,126.970973212,37.5815294723
15,2023,10,20,13,금요일,20231020,경상,차대차,0,0,2,0,null,null,null,null,null,안전거리 미확보,11,11110,11110104,126.972916799,37.583764487
16,2023,12,01,11,금요일,20231201,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110105,126.9712096,37.5801334477
17,2023,10,31,18,화요일,20231031,중상,차대차,0,1,0,0,null,null,null,null,null,안전거리 미확보,11,11110,11110105,126.971217929,37.5805571169
18,2023,03,07,07,화요일,20230307,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110105,126.971174796,37.5802504666
19,2023,03,04,19,토요일,20230304,중상,차대사람,0,1,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110105,126.973646531,37.5798559089
20,2023,08,03,18,목요일,20230803,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110105,126.971043396,37.5812143163
21,2023,05,19,12,금요일,20230519,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110105,126.972064263,37.5809935505
22,2023,12,15,07,금요일,20231215,중상,차대사람,0,1,0,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110105,126.970860916,37.5813937673
23,2023,10,18,17,수요일,20231018,중상,차량단독,0,1,0,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110106,126.972132408,37.577758028
24,2023,01,12,13,목요일,20230112,부상신고,차대사람,0,0,0,1,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110106,126.972076036,37.5793261158
25,2023,05,25,18,목요일,20230525,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110107,126.974841824,37.5741467048
26,2023,05,29,15,월요일,20230529,경상,차대차,0,0,2,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110107,126.973561139,37.575898624
27,2023,07,06,16,목요일,20230706,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110107,126.972789867,37.5760664375
28,2023,01,04,18,수요일,20230104,부상신고,차대차,0,0,0,1,null,null,null,null,null,신호위반,11,11110,11110107,126.973266131,37.5759784291
29,2023,05,01,11,월요일,20230501,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110107,126.97281277,37.576030486
30,2023,07,13,12,목요일,20230713,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110107,126.974445716,37.5757222965
31,2023,06,15,08,목요일,20230615,경상,차대사람,0,0,3,0,null,null,O,null,O,신호위반,11,11110,11110107,126.974360125,37.5750098526
32,2023,05,09,18,화요일,20230509,경상,차대사람,0,0,4,0,null,null,null,O,O,기타,11,11110,11110107,126.974452303,37.5747849266
33,2023,06,03,17,토요일,20230603,경상,차량단독,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110107,126.972960497,37.575959038
34,2023,12,18,10,월요일,20231218,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110107,126.975407719,37.5741942882
35,2023,11,11,15,토요일,20231111,경상,차대차,0,0,1,0,null,null,null,null,null,중앙선 침범,11,11110,11110107,126.975441755,37.574185426
36,2023,09,09,19,토요일,20230909,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110107,126.974332408,37.5757308054
37,2023,01,08,19,일요일,20230108,경상,차대차,0,0,3,0,null,null,null,null,null,안전거리 미확보,11,11110,11110107,126.974361392,37.5748295891
38,2023,08,30,11,수요일,20230830,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110107,126.972629417,37.5763361244
39,2023,05,25,10,목요일,20230525,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110107,126.972643475,37.5759486087
40,2023,05,04,15,목요일,20230504,중상,차량단독,0,1,0,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110108,126.970884906,37.5812045926
41,2023,09,16,08,토요일,20230916,경상,차대차,0,0,1,0,null,null,null,O,null,교차로 통행방법 위반,11,11110,11110109,126.967320398,37.5807739427
42,2023,07,28,18,금요일,20230728,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110111,126.968556448,37.580554178
43,2023,07,24,12,월요일,20230724,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110111,126.968380033,37.5814727547
44,2023,09,04,10,월요일,20230904,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110111,126.96841465,37.5813827762
45,2023,09,13,09,수요일,20230913,경상,차대차,0,0,2,0,null,null,null,O,null,중앙선 침범,11,11110,11110113,126.969099808,37.5758065365
46,2023,05,25,00,목요일,20230525,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110113,126.969359631,37.5758978392
47,2023,04,24,06,월요일,20230424,경상,차대차,0,0,1,0,null,O,null,null,null,중앙선 침범,11,11110,11110113,126.969338584,37.5772677889
48,2023,05,24,13,수요일,20230524,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110113,126.969482985,37.5760696492
49,2023,07,31,23,월요일,20230731,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110113,126.969596166,37.5760791712
50,2023,12,03,22,일요일,20231203,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110114,126.972440079,37.5758846058
51,2023,05,17,13,수요일,20230517,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110114,126.971805208,37.5759809148
52,2023,07,07,23,금요일,20230707,중상,차대사람,0,1,0,0,null,null,null,null,O,신호위반,11,11110,11110114,126.972520233,37.574154381
53,2023,05,28,02,일요일,20230528,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110114,126.972293688,37.5757667766
54,2023,12,21,19,목요일,20231221,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110114,126.972223833,37.5760368678
55,2023,06,17,12,토요일,20230617,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110114,126.972622278,37.57413681
56,2023,09,24,16,일요일,20230924,중상,차대차,0,2,2,1,null,null,O,O,null,신호위반,11,11110,11110114,126.971918644,37.5759543819
57,2023,01,03,11,화요일,20230103,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110114,126.972451086,37.5759297222
58,2023,05,20,13,토요일,20230520,중상,차대차,0,3,6,0,null,null,null,O,null,신호위반,11,11110,11110115,126.968593986,37.5752724669
59,2023,01,05,01,목요일,20230105,부상신고,차대차,0,0,0,2,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.968627062,37.5753988041
60,2023,06,16,10,금요일,20230616,경상,차대차,0,0,2,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110115,126.967544028,37.5748170632
61,2023,08,05,10,토요일,20230805,경상,차대사람,0,0,1,0,null,null,O,null,O,보행자 보호의무 위반,11,11110,11110115,126.967509413,37.5749070416
62,2023,09,03,12,일요일,20230903,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110115,126.967674113,37.574042493
63,2023,03,01,21,수요일,20230301,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.964713628,37.5731277607
64,2023,11,24,15,금요일,20231124,경상,차대차,0,0,1,0,null,null,null,O,null,안전거리 미확보,11,11110,11110115,126.969068266,37.5754638835
65,2023,01,04,20,수요일,20230104,중상,차량단독,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.964646587,37.5730012684
66,2023,12,06,17,수요일,20231206,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.968243251,37.5752258203
67,2023,12,12,01,화요일,20231212,중상,차량단독,0,1,0,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.965005216,37.5735256745
68,2023,06,09,12,금요일,20230609,경상,차대차,0,0,2,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110115,126.970151237,37.5744592427
69,2023,08,04,10,금요일,20230804,경상,차대차,0,0,2,0,null,null,null,null,null,안전거리 미확보,11,11110,11110115,126.967128754,37.5742924092
70,2023,06,01,15,목요일,20230601,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.968807933,37.5754446854
71,2023,09,23,14,토요일,20230923,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110115,126.970364483,37.5747306032
72,2023,01,02,23,월요일,20230102,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110115,126.964906201,37.5731196203
73,2023,11,05,15,일요일,20231105,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110115,126.968585403,37.5764802306
74,2023,12,20,19,수요일,20231220,경상,차대차,0,0,1,0,null,null,null,null,null,중앙선 침범,11,11110,11110115,126.964748245,37.5730377832
75,2023,09,01,11,금요일,20230901,중상,차대사람,0,1,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110115,126.967146413,37.5765819053
76,2023,04,06,14,목요일,20230406,경상,차대차,0,0,1,0,null,null,null,null,null,중앙선 침범,11,11110,11110115,126.97006026,37.574512915
77,2023,12,07,14,목요일,20231207,경상,차대차,0,0,2,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110115,126.965140546,37.5767711297
78,2023,08,07,09,월요일,20230807,중상,차대사람,0,1,0,0,null,null,null,null,O,기타,11,11110,11110115,126.964243983,37.5738737468
79,2023,05,26,21,금요일,20230526,경상,차대차,0,0,5,1,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110116,126.974624015,37.5729108922
80,2023,05,22,11,월요일,20230522,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110116,126.974989292,37.574111307
81,2023,07,20,14,목요일,20230720,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110116,126.974468505,37.5740909627
82,2023,01,28,06,토요일,20230128,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110117,126.975620517,37.5713019138
83,2023,09,12,18,화요일,20230912,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110117,126.975024279,37.5707404293
84,2023,07,06,20,목요일,20230706,중상,차대차,0,1,1,0,null,null,null,O,null,교차로 통행방법 위반,11,11110,11110117,126.974848285,37.5716139521
85,2023,01,26,20,목요일,20230126,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110117,126.972775388,37.5716948472
86,2023,12,23,13,토요일,20231223,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110118,126.972764523,37.5732360999
87,2023,11,30,20,목요일,20231130,사망,차대사람,1,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110119,126.976681828,37.5701348733
88,2023,10,22,10,일요일,20231022,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.979409499,37.5768439325
89,2023,04,17,20,월요일,20230417,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.976237884,37.5753156428
90,2023,07,28,13,금요일,20230728,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.97617764,37.574215734
91,2023,12,10,01,일요일,20231210,부상신고,차대차,0,0,0,2,null,null,null,null,null,신호위반,11,11110,11110119,126.977009141,37.5751478066
92,2023,09,09,00,토요일,20230909,경상,차대차,0,0,1,1,null,null,null,null,null,신호위반,11,11110,11110119,126.977066456,37.5750489126
93,2023,01,07,19,토요일,20230107,경상,차대차,0,0,1,0,null,null,null,null,null,기타,11,11110,11110119,126.977155223,37.5753106959
94,2023,11,26,02,일요일,20231126,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977047335,37.5696858199
95,2023,02,11,10,토요일,20230211,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977133898,37.5751213189
96,2023,11,19,09,일요일,20231119,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.974198966,37.5769920943
97,2023,04,20,17,목요일,20230420,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977077654,37.5750669891
98,2023,01,31,17,화요일,20230131,중상,차대차,0,1,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.976600643,37.5752631711
99,2023,10,21,10,토요일,20231021,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977173731,37.574283244
100,2023,12,15,14,금요일,20231215,경상,차대차,0,0,3,0,null,null,O,null,null,안전거리 미확보,11,11110,11110119,126.977269853,37.5751129076
101,2023,12,06,10,수요일,20231206,경상,차대차,0,0,1,0,null,null,null,O,null,신호위반,11,11110,11110119,126.977314124,37.5703990649
102,2023,08,23,01,수요일,20230823,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.97698687,37.5750936272
103,2023,09,09,00,토요일,20230909,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110119,126.97735424,37.5727607691
104,2023,03,25,16,토요일,20230325,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110119,126.980336074,37.5820307484
105,2023,05,25,20,목요일,20230525,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.977460226,37.5754202079
106,2023,04,28,07,금요일,20230428,중상,차대차,0,1,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110119,126.976441951,37.570431254
107,2023,01,16,14,월요일,20230116,경상,차대차,0,0,1,3,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977010149,37.5750035958
108,2023,07,15,13,토요일,20230715,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110119,126.979138587,37.5767165491
109,2023,01,29,17,일요일,20230129,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.977181275,37.5748240848
110,2023,03,14,14,화요일,20230314,경상,차대차,0,0,1,0,null,null,null,O,null,신호위반,11,11110,11110119,126.977021474,37.575003646
111,2023,06,17,11,토요일,20230617,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.976226749,37.5752885531
112,2023,12,15,09,금요일,20231215,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.977912196,37.5755664229
113,2023,10,18,14,수요일,20231018,부상신고,차대사람,0,0,0,1,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110119,126.977416037,37.5703995161
114,2023,10,26,18,목요일,20231026,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977193155,37.5698847619
115,2023,11,30,22,목요일,20231130,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110119,126.977205029,37.5714261164
116,2023,07,04,23,화요일,20230704,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977145096,37.5751393954
117,2023,05,11,04,목요일,20230511,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.976941068,37.5751655319
118,2023,07,05,11,수요일,20230705,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.976898742,37.5698834577
119,2023,06,21,23,수요일,20230621,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.976970024,37.5694060601
120,2023,10,12,09,목요일,20231012,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977400002,37.5694530316
121,2023,09,12,13,화요일,20230912,경상,차대차,0,0,1,0,null,null,null,O,null,신호위반,11,11110,11110119,126.977175937,37.5739677828
122,2023,08,03,19,목요일,20230803,경상,차대차,0,0,2,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110119,126.977125094,37.5747607417
123,2023,07,20,02,목요일,20230720,경상,차대차,0,0,2,0,null,null,null,O,null,신호위반,11,11110,11110119,126.977179384,37.57509448
124,2023,05,08,03,월요일,20230508,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.976964095,37.5751115533
125,2023,11,18,12,토요일,20231118,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977191517,37.5701191047
126,2023,06,16,20,금요일,20230616,중상,차량단독,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.976987775,37.5733450208
127,2023,12,16,13,토요일,20231216,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110119,126.977001852,37.5697126588
128,2023,06,12,00,월요일,20230612,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977042483,37.5752380889
129,2023,03,18,13,토요일,20230318,경상,차대차,0,0,7,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.9796967,37.5795131802
130,2023,03,17,09,금요일,20230317,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.978260413,37.5727287237
131,2023,04,30,09,일요일,20230430,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977171642,37.5697224243
132,2023,03,17,21,금요일,20230317,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.97701036,37.5733541343
133,2023,12,03,17,일요일,20231203,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977056287,37.5732642032
134,2023,01,12,14,목요일,20230112,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.98002055,37.580172589
135,2023,05,02,18,화요일,20230502,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.977946106,37.5755755864
136,2023,09,14,08,목요일,20230914,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110119,126.976942398,37.5701180012
137,2023,12,21,04,목요일,20231221,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110119,126.977162929,37.5725886662
138,2023,11,12,21,일요일,20231112,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110119,126.976963591,37.5751836587
139,2023,10,20,15,금요일,20231020,중상,차대차,0,1,0,0,null,null,null,O,null,신호위반,11,11110,11110119,126.976923469,37.569586123
140,2023,10,09,22,월요일,20231009,경상,차대차,0,0,1,0,null,null,null,O,null,신호위반,11,11110,11110119,126.977099357,37.575202287
141,2023,02,10,16,금요일,20230210,경상,차대차,0,0,1,0,null,null,null,O,null,기타,11,11110,11110119,126.977145852,37.5750312373
142,2023,03,06,23,월요일,20230306,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977156294,37.5751574719
143,2023,07,22,20,토요일,20230722,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.977324711,37.5753655272
144,2023,04,07,19,금요일,20230407,경상,차대차,0,0,1,1,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110119,126.976225297,37.5754958561
145,2023,04,05,12,수요일,20230405,경상,차대차,0,0,1,0,null,null,null,O,null,안전거리 미확보,11,11110,11110119,126.97709486,37.5726063917
146,2023,09,29,14,금요일,20230929,경상,차대차,0,0,1,0,null,null,null,null,null,기타,11,11110,11110119,126.977333167,37.5725353393
147,2023,02,01,00,수요일,20230201,중상,차대차,0,1,3,0,null,null,null,null,null,신호위반,11,11110,11110119,126.976986492,37.5751477063
148,2023,05,29,01,월요일,20230529,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977088852,37.5750850656
149,2023,06,03,00,토요일,20230603,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977202159,37.575076554
150,2023,08,06,02,일요일,20230806,중상,차대차,0,1,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.977088789,37.5750940788
151,2023,04,07,15,금요일,20230407,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110119,126.97699769,37.5751657828
152,2023,08,28,10,월요일,20230828,중상,차대사람,0,1,1,0,null,null,null,O,O,보행자 보호의무 위반,11,11110,11110119,126.976861304,37.5703790323
153,2023,01,13,00,금요일,20230113,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110119,126.976930129,37.5702531488
154,2023,04,02,21,일요일,20230402,부상신고,차량단독,0,0,0,1,null,O,null,O,null,안전운전 의무 불이행,11,11110,11110119,126.977493255,37.5755555559
155,2023,09,10,21,일요일,20230910,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.97674868,37.5751466524
156,2023,07,15,02,토요일,20230715,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110119,126.976998636,37.5750305852
157,2023,02,26,22,일요일,20230226,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110119,126.977198837,37.5739318304
158,2023,06,15,07,목요일,20230615,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110120,126.972673017,37.5701530885
159,2023,05,09,19,화요일,20230509,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.972649289,37.5703062113
160,2023,10,13,14,금요일,20231013,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.975093993,37.5704883624
161,2023,02,24,10,금요일,20230224,중상,차대차,0,1,0,0,null,null,null,O,null,중앙선 침범,11,11110,11110120,126.972676385,37.5696753901
162,2023,09,09,15,토요일,20230909,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110120,126.975379613,37.5701290936
163,2023,09,08,23,금요일,20230908,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110120,126.973771026,37.5702120688
164,2023,08,16,15,수요일,20230816,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.974485808,37.5700169566
165,2023,10,09,17,월요일,20231009,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.972186738,37.5700607807
166,2023,05,30,06,화요일,20230530,중상,차량단독,0,1,0,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110120,126.976128234,37.5699521488
167,2023,09,15,11,금요일,20230915,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110120,126.972844014,37.5699916099
168,2023,04,08,19,토요일,20230408,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.972640508,37.5699456337
169,2023,06,12,13,월요일,20230612,경상,차대차,0,0,1,1,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.974911991,37.570604728
170,2023,01,04,23,수요일,20230104,경상,차대차,0,0,2,1,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110120,126.972966859,37.5702355218
171,2023,04,27,16,목요일,20230427,중상,차대차,0,1,3,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110120,126.975323311,37.570083776
172,2023,01,11,15,수요일,20230111,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110120,126.975016498,37.5702356409
173,2023,12,06,15,수요일,20231206,경상,차대차,0,0,2,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110120,126.973238118,37.5703088402
174,2023,12,06,11,수요일,20231206,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110120,126.972708843,37.571496254
175,2023,11,08,17,수요일,20231108,경상,차대사람,0,0,1,0,null,null,null,null,O,기타,11,11110,11110120,126.975562687,37.5698595031
176,2023,02,03,13,금요일,20230203,중상,차대차,0,1,0,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110120,126.972932761,37.5702533965
177,2023,06,21,09,수요일,20230621,중상,차대사람,0,1,0,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110121,126.968767725,37.5683509143
178,2023,12,11,21,월요일,20231211,중상,차대차,0,1,0,0,null,O,null,null,null,중앙선 침범,11,11110,11110121,126.968529102,37.5684670153
179,2023,04,23,00,일요일,20230423,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110121,126.96953688,37.5684715479
180,2023,03,06,12,월요일,20230306,경상,차대사람,0,0,1,0,null,null,null,O,O,보행자 보호의무 위반,11,11110,11110121,126.968699721,37.5683596218
181,2023,07,20,01,목요일,20230720,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110121,126.969435354,37.5684170109
